Molecule ChEMBL ID,Molecule Name,Molecular Weight,#RO5 Violations,AlogP,Smiles,IC50
CHEMBL5187187,,246.27,0,1.4,O=c1[nH][nH]c(=O)c2cc(OCC3CCC3)ccc12,100000
CHEMBL5200521,,274.3,0,1.86,O=c1[nH][nH]c(=O)c2cc(OCc3ccsc3)ccc12,100000
CHEMBL5176918,,307.35,0,3.53,COc1cc(OCc2cccc3ccccc23)ccc1C(N)=O,100000
CHEMBL5194963,,275.28,0,2.51,COc1cc(OCc2ccccc2F)ccc1C(N)=O,100000
CHEMBL5174106,,275.28,0,2.51,COc1ccccc1COc1ccc(C(N)=O)c(F)c1,100000
CHEMBL1438938,,256.26,0,1.68,NC(=O)c1ccc(Oc2ccc(C(N)=O)cc2)cc1,100000
CHEMBL5173129,,340.42,0,3.72,NC(=O)c1ccc(OCC2CCCCC2)cc1OCc1ccccn1,100000
CHEMBL1438938,,256.26,0,1.68,NC(=O)c1ccc(Oc2ccc(C(N)=O)cc2)cc1,100000
CHEMBL5181107,,232.24,0,1.01,O=c1[nH][nH]c(=O)c2cc(OCC3CC3)ccc12,100000
CHEMBL5206305,,219.28,0,2.35,NC(=O)c1ccc(OCC2CCCC2)cc1,100000
CHEMBL5171357,,347.17,0,2.56,O=c1[nH][nH]c(=O)c2cc(OCc3cccc(Br)c3)ccc12,100000
CHEMBL5200358,,286.26,0,1.93,O=c1[nH][nH]c(=O)c2cc(OCc3ccccc3F)ccc12,100000
CHEMBL5198984,,251.3,0,2.88,NC(=O)c1ccc(OCC2CCCCC2)cc1F,100000
CHEMBL5186481,,324.15,0,3.27,NC(=O)c1ccc(OCc2cccc(Br)c2)cc1F,100000
CHEMBL5181947,,274.32,0,2.18,O=c1[nH][nH]c(=O)c2cc(OCC3CCCCC3)ccc12,100000
CHEMBL4641161,,499.6,0,3.73,O=C1NC2(CCN(C(=O)CCSc3nc4ccccc4c(=O)[nH]3)CC2)Nc2cc3ccccc3cc21,132000
CHEMBL3099716,,443.55,1,5.12,CC1(C)OC(=O)N([C@H]2CC[C@H](c3cnc(N)c(-c4ncccn4)c3)CC2)[C@H]1c1ccccc1,170000
CHEMBL2381936,,462.53,0,4.78,CC1(C)OC(=O)N([C@H]2CC[C@H](NC(=O)c3ccnc4cc(F)cnc34)CC2)[C@H]1c1ccccc1,170000
CHEMBL562310,,409.45,0,3.8,O=C(Nc1cccc2cccnc12)c1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)cc1,170000
CHEMBL3099718,,390.49,0,4.53,CC1(C)OC(=O)N([C@H]2CC[C@H](c3cnc(N)c(C#N)c3)CC2)[C@H]1c1ccccc1,170000
CHEMBL3099720,,437.5,1,5.26,CC1(C)OC(=O)N(c2ccc(-c3cnc(N)c(-c4ncccn4)c3)cc2)[C@H]1c1ccccc1,170000
CHEMBL2381946,,448.5,0,4.8,CC1(C)OC(=O)N([C@H]2CC[C@H](n3c(=O)[nH]c4c(F)c(C#N)ccc43)CC2)[C@H]1c1ccccc1,170000
CHEMBL4786454,,524.28,1,2.75,COc1cc(/C=N/NC(=S)NCCCN2CCOCC2)c(Br)c(Br)c1OC,1000000
CHEMBL4797458,,383.06,0,2.09,COc1cc(/C=N/NC(N)=S)c(Br)c(Br)c1O,1000000
CHEMBL4799284,,397.09,0,2.4,COc1cc(/C=N/NC(N)=S)c(Br)c(Br)c1OC,1000000
CHEMBL4797518,,545.25,1,4.73,CCOC(=O)c1ccc(NC(=S)N/N=C/c2cc(OC)c(OC)c(Br)c2Br)cc1,1000000
