,id,smiles
13962,A038_B310,CCN(Cc1cccc(C(N[C@@H](CNC(c2nc(NNC3=O)c3c(C)c2)=O)C(NC)=O)=O)c11)C1=O
16497,A045_B262,CNC([C@H](CNC(c1cc(COc(cccc2)c2C(N)=O)ccc1)=O)NC(C(CC1)CCN1C(N(C)C)=O)=O)=O
17988,A049_B277,CNC([C@H](CNC(c(cc(-c1ccccc1)nc1NN2)c1C2=O)=O)NC(c1cccc2ccccc12)=O)=O
5475,A015_B310,CCN(Cc1cccc(C(N[C@@H](CNC(c(cc2)cc(NC3=O)c2NC3=O)=O)C(NC)=O)=O)c11)C1=O
57630,A157_B067,CCC(CC1)Cc2c1c(C(NC(c(cc1)ccc1C(NC[C@@H](C(NC)=O)NC(COc1ccccc1)=O)=O)=N1)=O)c1s2
42762,A116_B328,CC(C)CN(c1nc(C2CC2)cc(C(NC[C@@H](C(NC)=O)NC(CCC(c(cc2)cc(OC)c2OC)=O)=O)=O)c1C(N1)=O)C1=O
48888,A133_B181,Cc1c(C)n(CCC(N[C@@H](CNC(CNS(c(cc2)cc(NC3=O)c2NC3=O)(=O)=O)=O)C(NC)=O)=O)nc1C
6484,A018_B212,CNC([C@H](CNC(c(cc1)ccc1S(N)(=O)=O)=O)NC(c(cc1)cc2c1OCCO2)=O)=O
37907,A103_B270,CCOc(nccc1)c1C(N[C@@H](CNC(CN(C(c(cccc1)c1N1)=O)C1=O)=O)C(NC)=O)=O
54099,A147_B226,CNC([C@H](CNC(c1coc(C(N)=O)c1)=O)NC(C(CC1)CCN1C(c1cc(OC)cc(OC)c1)=O)=O)=O
29322,A080_B172,CNC([C@H](CNC(CC1Sc(ccc(C(F)(F)F)c2)c2NC1=O)=O)NC(CCN1c(cccc2)c2OCC1=O)=O)=O
43628,A119_B087,CCN(c1nc(C(C)C)cc(C(NC[C@@H](C(NC)=O)NC(Cc(cccc2)c2Cl)=O)=O)c1C(N1)=O)C1=O
17019,A047_B046,CNC([C@H](CNC(c(cc1)ccc1Oc(cc1)ccc1C(N)=O)=O)NC(Cc1ccc(CO)cc1)=O)=O
673,A002_B305,Cc1ccc(-c2n[nH]c(C(N[C@@H](CNC(CN(C=C(C)C(N3)=O)C3=O)=O)C(NC)=O)=O)c2)o1
55233,A150_B253,CCC(N(CCC1)CC1C(N[C@@H](CNC(c(cc1C(N2)=O)cnc1N(Cc1ccccc1)C2=O)=O)C(NC)=O)=O)=O
3178,A009_B227,CC(C)Oc(cc1)cc(O2)c1C=C(C(N[C@@H](CNC(c1cc(N(CCN3)C3=O)c(C)cc1)=O)C(NC)=O)=O)C2=O
49282,A134_B206,CC(C(NC[C@@H](C(NC)=O)NC(c1cc(cccc2)c2[nH]1)=O)=O)SC(N1)=NC(C)=CC1=O
31839,A087_B106,CNC([C@H](CNC(C(CC1)CCN1S(c(cc1)ccc1C(N)=O)(=O)=O)=O)NC(COc1cccc(Cl)c1Cl)=O)=O
51211,A139_B290,Cc1c(C(NC[C@@H](C(NC)=O)NC(c(ccc2c3)cc2ccc3OC)=O)=O)c(C(NC=N2)=O)c2o1
19347,A053_B160,Cc1cc(C(NC[C@@H](C(NC)=O)NC(CCC(c(cc2)ccc2F)=O)=O)=O)c(C(NN2C)=O)c2n1
17921,A049_B210,CNC([C@H](CNC(c(cc(-c1ccccc1)nc1NN2)c1C2=O)=O)NC(c(cc1)cc2c1[nH]cn2)=O)=O
41088,A112_B130,CNC([C@H](CNC(c(cc1)ccc1NS(c(cc1)cc(N2)c1NC2=O)(=O)=O)=O)NC(CCc1nc(-c(cccc2)c2F)no1)=O)=O
46606,A127_B113,Cc1c(CC(N[C@@H](CNC(CN(C=C(C(N)=O)C(N2)=O)C2=O)=O)C(NC)=O)=O)nc(-c2ccccc2)o1
13269,A036_B355,CC(C)(C)OC(NS(c(cc1)cc(O2)c1N(CC(N[C@@H](CNC(CNc(cc1)ccc1C(N)=O)=O)C(NC)=O)=O)C2=O)(=O)=O)=O
6632,A018_B360,CNC([C@H](CNC(c(cc1)ccc1S(N)(=O)=O)=O)NC(C(c1c2cccc1)=NNC2=O)=O)=O
51511,A140_B221,CNC([C@H](CNC(CC1N(CC(N2)=Nc(cccc3)c3C2=O)CCC1)=O)NC(c(cc1)ccc1-n1cncc1)=O)=O
23225,A063_B348,CC(N1)=C(C)N=C(C(NC[C@@H](C(NC)=O)NC(c2ccc(CN(C(CN3)=O)C3=O)cc2)=O)=O)C1=O
9463,A026_B239,CCC1(CC(N[C@@H](CNC(CCc2nc(N(C)C(NC3=O)=O)c3[nH]2)=O)C(NC)=O)=O)OCCc2c1[nH]c1c2cccc1CC
13415,A037_B132,CNC([C@H](CNC(c1cccc(N(CCCN2)C2=O)c1)=O)NC(CCC(c1ccccc1)=O)=O)=O
57617,A157_B054,CCC(CC1)Cc2c1c(C(NC(c(cc1)ccc1C(NC[C@@H](C(NC)=O)NC(COc(cccc1)c1OC)=O)=O)=N1)=O)c1s2
43870,A119_B329,CCN(c1nc(C(C)C)cc(C(NC[C@@H](C(NC)=O)NC(CCN2CCCCC2)=O)=O)c1C(N1)=O)C1=O
41816,A114_B120,CNC([C@H](CNC(C(CC1)CCN1C(N)=O)=O)NC(COc(cccc1)c1[N+]([O-])=O)=O)=O
50345,A137_B162,CNC([C@H](CNC(CC1Nc(cccc2)c2NC1=O)=O)NC(Cc(c(Cl)ccc1)c1Cl)=O)=O
47929,A130_B329,CNC([C@H](CNC(c1c(C(NN2C)=O)c2nc(C2CC2)c1)=O)NC(CCN1CCCCC1)=O)=O
52482,A143_B085,CNC([C@H](CNC(c(nc1)cc2c1N=CNC2=O)=O)NC(Cc(cc1)ccc1Oc1ccccc1)=O)=O
44503,A121_B224,Cc1c(C)nc(cc(cc2)C(N[C@@H](CNC(CCC3=C(C)NC(N4CCOCC4)=NC3=O)=O)C(NC)=O)=O)c2n1
43115,A117_B312,Cc(cc1nc2)nn1c(C)c2C(N[C@@H](CNC(c1ccc(C(NC(N2C)=O)=O)c2n1)=O)C(NC)=O)=O
773,A003_B036,CNC([C@H](CNC(CCC(Nc(cc1)ccc1S(N)(=O)=O)=O)=O)NC(CCc(ccc(OC)c1)c1OC)=O)=O
30103,A082_B215,CNC([C@H](CNC(CCC1=Nc(cccc2)c2NC1=O)=O)NC(CCNC(NC1(CC(C2)C3)CC3CC2C1)=O)=O)=O
30671,A084_B045,CNC([C@H](CNC(c(cc1)ccc1NC(N)=O)=O)NC(CCNC(c1ccccc1)=O)=O)=O
29945,A082_B057,CNC([C@H](CNC(CCC1=Nc(cccc2)c2NC1=O)=O)NC(Cc(cc1)cc(C(F)(F)F)c1F)=O)=O
28551,A078_B139,CNC([C@H](CNC(C(c1c2cccc1)=CNC2=O)=O)NC(CCc1ncc(-c2ccccc2)o1)=O)=O
40131,A109_B280,CNC([C@H](CNC(c1cc(-c2ccco2)nc2c(C(N)=O)ncn12)=O)NC(c(ccc1c2)cc1ccc2O)=O)=O
27241,A074_B305,Cc1ccc(-c2n[nH]c(C(N[C@@H](CNC(COc(cccc3)c3C(N)=O)=O)C(NC)=O)=O)c2)o1
27637,A075_B332,CC(C)(C(N[C@@H](CNC(C(NC(N1)=O)=CC1=O)=O)C(NC)=O)=O)O
19047,A052_B229,CCN(c(ccc(C(NC[C@@H](C(NC)=O)NC(c1ccc(Cn2nnnc2)cc1)=O)=O)c1)c1NC1=O)C1=O
56614,A154_B158,CNC([C@H](CNC(c(cc1)cc(N=CN2)c1C2=O)=O)NC(CCc1c(C(F)(F)F)cccc1)=O)=O
2279,A007_B066,CNC([C@H](CNC(C(C(N1)=O)=CNC1=O)=O)NC(CCCc(cc1)ccc1I)=O)=O
27232,A074_B296,CCC(c(c(O1)c2)cc(Cl)c2OCC(N[C@@H](CNC(COc(cccc2)c2C(N)=O)=O)C(NC)=O)=O)=CC1=O
28459,A078_B047,CNC([C@H](CNC(C(c1c2cccc1)=CNC2=O)=O)NC(Cc(cc1)cc2c1OCO2)=O)=O
48264,A131_B295,CNC([C@H](CNC(COc1cccc(C(N)=O)c1)=O)NC(c1ncc[nH]1)=O)=O
52315,A142_B287,CNC([C@H](CNC(c1cc(C(N)=O)co1)=O)NC(c1cccc(Cl)c1)=O)=O
15185,A042_B057,Cc1c(CCC(NC[C@@H](C(NC)=O)NC(Cc(cc2)cc(C(F)(F)F)c2F)=O)=O)c(C)nc2c(C(N)=O)ncn12
29028,A079_B247,CNC([C@H](CNC(CN1Nc(cccc2)c2C1=O)=O)NC(C(C1)CN(Cc2cnccc2)C1=O)=O)=O
7044,A020_B034,CC(CC1=C(C(NC[C@@H](C(NC)=O)NC(Cc(cccc2)c2OC)=O)=O)NNC1=O)O
13171,A036_B257,CNC([C@H](CNC(CNc(cc1)ccc1C(N)=O)=O)NC(c1n[nH]c(-c(cc2)ccc2OC)c1)=O)=O
20100,A055_B175,CNC([C@H](CNC(c(cc1)cc(N=C(CN2CCOCC2)N2)c1C2=O)=O)NC(CCN(C=Nc1c2cccc1)C2=O)=O)=O
20578,A056_B284,CNC([C@H](CNS(c(cc1)cc(N2)c1NC2=O)(=O)=O)NC(c(cc1OC)cc(OC)c1OC)=O)=O
41407,A113_B080,CNC([C@H](CNC(C1=CC(C(CCC2)=O)=C2NC1=O)=O)NC(Cc(cc(cc1)Br)c1OC)=O)=O
21232,A058_B200,CC(N=C(c1ccncc1)N1)=C(CC(NC[C@@H](C(NC)=O)NC(c2nccc3ccccc23)=O)=O)C1=O
24378,A067_B025,Cc1cccc(CC(N[C@@H](CNC(c2cccc(S(N)(=O)=O)c2)=O)C(NC)=O)=O)c1
41003,A112_B045,CNC([C@H](CNC(c(cc1)ccc1NS(c(cc1)cc(N2)c1NC2=O)(=O)=O)=O)NC(CCNC(c1ccccc1)=O)=O)=O
18393,A050_B313,Cc1noc(C)c1C(N[C@@H](CNC(c(cc1)cc(N2)c1N(C)CC2=O)=O)C(NC)=O)=O
17228,A047_B255,CNC([C@H](CNC(c(cc1)ccc1Oc(cc1)ccc1C(N)=O)=O)NC(C(CC1=O)CN1c(cc1)cc(Cl)c1OC)=O)=O
12042,A033_B235,Cc(cc1)ccc1N(CC(N[C@@H](CNC(CN(C1)c(cccc2)c2NC1=O)=O)C(NC)=O)=O)S(C)(=O)=O
11400,A031_B331,CC(N(CC(C1)O)C1C(N[C@@H](CNC(c(cc1)cc(N2)c1N(C1CCCC1)C2=O)=O)C(NC)=O)=O)=O
32895,A090_B055,CC(C(N1CC(NC[C@@H](C(NC)=O)NC(CCC(c(cc(cc2)OC)c2OC)=O)=O)=O)=O)(c2ccc(C)cc2)NC1=O
20566,A056_B272,Cc(cc1)ncc1C(N[C@@H](CNS(c(cc1)cc(N2)c1NC2=O)(=O)=O)C(NC)=O)=O
42042,A114_B346,CNC([C@H](CNC(C(CC1)CCN1C(N)=O)=O)NC(c1cccc(CN(C(CN2)=O)C2=O)c1)=O)=O
3783,A011_B094,CNC([C@H](CNC(c(cccc1)c1N(CCC(N1)=O)C1=O)=O)NC(Cc1cccc(OC(F)(F)F)c1)=O)=O
46377,A126_B253,CCC(N(CCC1)CC1C(N[C@@H](CNC(CCC(C(N1)=O)=C(C)C2=C1N(C)NC2=O)=O)C(NC)=O)=O)=O
57315,A156_B121,Cc1c(C(NC[C@@H](C(NC)=O)NC(Cc2c[nH]c3c2cccc3)=O)=O)sc(N=C(COC)N2)c1C2=O
14333,A039_B312,Cc(cc1nc2)nn1c(C)c2C(N[C@@H](CNC(Cc1csc(N(CCCN2)C2=O)n1)=O)C(NC)=O)=O
48080,A131_B111,CNC([C@H](CNC(COc1cccc(C(N)=O)c1)=O)NC(CCCc(cc1)cc2c1OCCO2)=O)=O
56576,A154_B120,CNC([C@H](CNC(c(cc1)cc(N=CN2)c1C2=O)=O)NC(COc(cccc1)c1[N+]([O-])=O)=O)=O
29283,A080_B133,Cc1ccc(CCC(N[C@@H](CNC(CC2Sc(ccc(C(F)(F)F)c3)c3NC2=O)=O)C(NC)=O)=O)cc1
42144,A115_B079,CNC([C@H](CNC(CCCC(N1)=Nc(cccc2)c2C1=O)=O)NC(Cc1csc(cc2)c1cc2Cl)=O)=O
34124,A093_B177,CNC([C@H](CNC(C1=Cc(cccc2)c2NC1=O)=O)NC(Cc1c(C(F)(F)F)cccc1)=O)=O
33197,A090_B357,CC(C(N1CC(NC[C@@H](C(NC)=O)NC(c(cc2)cc(CC3)c2NC3=O)=O)=O)=O)(c2ccc(C)cc2)NC1=O
6003,A017_B100,CNC([C@H](CNC(c(cc1)ccc1C(N)=O)=O)NC(Cc(cc1)ccc1S(C)(=O)=O)=O)=O
38427,A105_B052,CNC([C@H](CNC(c(cc1)cc(NC(N2c3cccc4ccccc34)=O)c1C2=O)=O)NC(CCc1cccc(OC)c1Cl)=O)=O
4408,A012_B350,Cc(ccc(C(NC[C@@H](C(NC)=O)NC(CC(c1c2cccc1)OC2=O)=O)=O)c1)c1NC(C1OCCC1)=O
15335,A042_B207,Cc1c(CCC(NC[C@@H](C(NC)=O)NC(c2cc(cccc3)c3[nH]2)=O)=O)c(C)nc2c(C(N)=O)ncn12
12156,A033_B349,CCOc(cc1)ccc1C(CCC(N[C@@H](CNC(CN(C1)c(cccc2)c2NC1=O)=O)C(NC)=O)=O)=O
35912,A098_B120,CNC([C@H](CNC(C(CCC1)CN1C(N)=O)=O)NC(COc(cccc1)c1[N+]([O-])=O)=O)=O
8818,A024_B332,CC(C)(C(N[C@@H](CNC(c1cccc(N(C(C=C2)=O)NC2=O)c1)=O)C(NC)=O)=O)O
2646,A008_B064,CNC([C@H](CNC(C1CN(CC(N)=O)CCC1)=O)NC(CCc1cnccc1)=O)=O
7663,A021_B284,Cc(n1nc2)c(CCC(NC[C@@H](C(NC)=O)NC(c(cc3OC)cc(OC)c3OC)=O)=O)c(C)nc1c2C(N)=O
43449,A118_B277,CNC([C@H](CNC(c1c(C(NC(N2C)=O)=O)c2nc(-c2ccccc2)c1)=O)NC(c1cccc2ccccc12)=O)=O
3324,A010_B004,CC(C)CCC(N[C@@H](CNC(c(cc1)ccc1NC(C1CC=CCC1)=O)=O)C(NC)=O)=O
52653,A143_B256,CC(CC1)CCN1c(ccc(C(N[C@@H](CNC(c(cc12)ncc2N=CNC1=O)=O)C(NC)=O)=O)c1)c1[N+]([O-])=O
49675,A135_B230,CC(C)C(C(NC[C@@H](C(NC)=O)NC(c1nn(cc(CCO)cn2)c2c1)=O)=O)N(CCCN1)C1=O
48422,A132_B084,CC1=C(CC(N[C@@H](CNC(c(cc2C(N3)=O)cnc2NC3=O)=O)C(NC)=O)=O)c(cc(cc2)F)c2C1=Cc(cc1)ccc1S(C)=O
18630,A051_B181,Cc1c(C)n(CCC(N[C@@H](CNC(CC(C(N2)=O)=C(C)C3=C2N(C)NC3=O)=O)C(NC)=O)=O)nc1C
11649,A032_B211,CNC([C@H](CNC(c1c(C(NC(N2C)=O)=O)c2nc(-c(cc2)cc3c2OCO3)c1)=O)NC(c1ccc(Cn2c(cccc3)c3nc2)cc1)=O)=O
15154,A042_B026,Cc1c(CCC(NC[C@@H](C(NC)=O)NC(CCc2ccccc2)=O)=O)c(C)nc2c(C(N)=O)ncn12
47128,A128_B266,CNC([C@H](CNC(c(o1)ccc1S(N)(=O)=O)=O)NC(c1cocc1)=O)=O
6846,A019_B205,CNC([C@H](CNC(C(C1=N2)=CNN1c(cccc1)c1C2=O)=O)NC(Cc1c[nH]c(cc2)c1cc2Br)=O)=O
31306,A085_B311,CNC([C@H](CNC(C(N1)=Cc(cccc2)c2C1=O)=O)NC(C1CC=CCC1)=O)=O
51363,A140_B073,CNC([C@H](CNC(CC1N(CC(N2)=Nc(cccc3)c3C2=O)CCC1)=O)NC(CCNC(c(cc1)ccc1[N+]([O-])=O)=O)=O)=O
45884,A125_B129,CNC([C@H](CNC(C(C(N1)=O)=CN(C)C1=O)=O)NC(Cc1cc(OC)cc(OC)c1)=O)=O
54669,A149_B058,CNC([C@H](CNC(c1nc(C(N)=O)ccc1)=O)NC(CCc(cc1OC)cc(OC)c1OC)=O)=O
38349,A104_B343,CNC([C@H](CNC(c1cc(C(N)=O)ccc1)=O)NC(CCc1nc(-c2ccccc2)c(-c2ccccc2)o1)=O)=O
37003,A101_B104,CNC([C@H](CNC(c(cc1)cc(C(NN2)=O)c1C2=O)=O)NC(CC1c(cccc2)c2-c2c1cccc2)=O)=O
36746,A100_B216,CNC([C@H](CNC(C(CCC1)N1C(Nc1ccccc1)=O)=O)NC(c1n[nH]c(C2CC2)c1)=O)=O
41044,A112_B086,CNC([C@H](CNC(c(cc1)ccc1NS(c(cc1)cc(N2)c1NC2=O)(=O)=O)=O)NC(Cc(cc1)cnc1Cl)=O)=O
918,A003_B181,Cc1c(C)n(CCC(N[C@@H](CNC(CCC(Nc(cc2)ccc2S(N)(=O)=O)=O)=O)C(NC)=O)=O)nc1C
4155,A012_B097,CC(CCC(N[C@@H](CNC(c1cc(NC(C2OCCC2)=O)c(C)cc1)=O)C(NC)=O)=O)(c(cc1)ccc1O)c(cc1)ccc1O
8371,A023_B254,CNC([C@H](CNC(CCn1ncc(S(N)(=O)=O)c1)=O)NC(c(cc1)ccc1C(c(cc(cc1)OC)c1OC)=O)=O)=O
29814,A081_B295,CNC([C@H](CNC(c1cccc(NC(N)=O)c1)=O)NC(c1ncc[nH]1)=O)=O
14152,A039_B131,Cc(cc1)ccc1C(CCC(N[C@@H](CNC(Cc1csc(N(CCCN2)C2=O)n1)=O)C(NC)=O)=O)=O
8579,A024_B093,CNC([C@H](CNC(c1cc(N(C(C=C2)=O)NC2=O)ccc1)=O)NC(COc(ccc(Cl)c1)c1Cl)=O)=O
42556,A116_B122,CC(C)CN(c1nc(C2CC2)cc(C(NC[C@@H](C(NC)=O)NC(Cc2c(C)[nH]c3c2cccc3)=O)=O)c1C(N1)=O)C1=O
14531,A040_B141,CNC([C@H](CNC(c1ccc(C(N)=O)s1)=O)NC(CCc1ncc(-c(cc2)ccc2Cl)o1)=O)=O
20261,A055_B336,CNC([C@H](CNC(c(cc1)cc(N=C(CN2CCOCC2)N2)c1C2=O)=O)NC(CN(C=C1)c(cccc2)c2C1=O)=O)=O
5936,A017_B033,CNC([C@H](CNC(c(cc1)ccc1C(N)=O)=O)NC(Cc(cc1)ccc1N(C)C)=O)=O
9487,A026_B263,CNC([C@H](CNC(CCc1nc(N(C)C(NC2=O)=O)c2[nH]1)=O)NC(c1ccco1)=O)=O
51764,A141_B105,CNC([C@H](CNC(CN1N=C(C(N)=O)c(cccc2)c2C1=O)=O)NC(Cc(cccc1)c1Oc1ccccc1)=O)=O
6277,A018_B005,CNC([C@H](CNC(c(cc1)ccc1S(N)(=O)=O)=O)NC(CC1CCCC1)=O)=O
15069,A041_B310,CCN(Cc1cccc(C(N[C@@H](CNC(C(CC2)CCN2c(cc2)ncc2C(N)=O)=O)C(NC)=O)=O)c11)C1=O
34105,A093_B158,CNC([C@H](CNC(C1=Cc(cccc2)c2NC1=O)=O)NC(CCc1c(C(F)(F)F)cccc1)=O)=O
20733,A057_B070,CC(N=C(N1)N(CC2)CCC2C(NC[C@@H](C(NC)=O)NC(Cc(cc2F)cc(F)c2F)=O)=O)=CC1=O
48220,A131_B251,CC(C)c1nc(C)c(C(N[C@@H](CNC(COc2cc(C(N)=O)ccc2)=O)C(NC)=O)=O)s1
32272,A088_B170,CNC([C@H](CNC(c(cc1)cc(C2)c1NC2=O)=O)NC(CC1C=CCC1)=O)=O
27959,A076_B285,CNC([C@H](CNC(C(NC(NC1=O)=O)=C1OC)=O)NC(c(cc1)cc(F)c1F)=O)=O
29422,A080_B272,Cc(cc1)ncc1C(N[C@@H](CNC(CC1Sc(ccc(C(F)(F)F)c2)c2NC1=O)=O)C(NC)=O)=O
10851,A030_B151,CC(C(CC(NC[C@@H](C(NC)=O)NC(CCC(c(cc1)cc(F)c1OC)=O)=O)=O)=C(C)N1N2)=NC1=CC2=O
26696,A073_B129,CNC([C@H](CNC(c(cc1)ccc1C(NC1CC1)=O)=O)NC(Cc1cc(OC)cc(OC)c1)=O)=O
33839,A092_B261,CNC([C@H](CNC(C(N1)=CC=CC1=O)=O)NC(c1cc(NC(C2CCCC2)=O)ccc1)=O)=O
32630,A089_B159,CNC([C@H](CNC(CN(c(cccc1)c1N1)C1=O)=O)NC(CCc(ccc(Cl)c1)c1Cl)=O)=O
25942,A071_B113,CC(C)(C1)CC(NC(C(C(NC[C@@H](C(NC)=O)NC(Cc2c(C)oc(-c3ccccc3)n2)=O)=O)=C2)=O)=C2C1=O
54217,A147_B344,Cc1c(C(NN2C)=O)c2nc(C)c1CC(N[C@@H](CNC(c1coc(C(N)=O)c1)=O)C(NC)=O)=O
47134,A128_B272,Cc(cc1)ncc1C(N[C@@H](CNC(c(o1)ccc1S(N)(=O)=O)=O)C(NC)=O)=O
28293,A077_B250,CNC([C@H](CNC(C1=C(c2ccccc2)C(c2ccccc2)=NNC1=O)=O)NC(c(cc1)ccc1NC(C1CC=CCC1)=O)=O)=O
55324,A150_B344,Cc1c(C(NN2C)=O)c2nc(C)c1CC(N[C@@H](CNC(c(cc1C(N2)=O)cnc1N(Cc1ccccc1)C2=O)=O)C(NC)=O)=O
24056,A066_B072,CNC([C@H](CNC(C(N1)=CNC1=O)=O)NC(CNC(c(cc1)ccc1[N+]([O-])=O)=O)=O)=O
11599,A032_B161,CNC([C@H](CNC(c1c(C(NC(N2C)=O)=O)c2nc(-c(cc2)cc3c2OCO3)c1)=O)NC(CCC(c1cc(F)cc(F)c1)=O)=O)=O
43185,A118_B013,CC(CCC(N[C@@H](CNC(c1c(C(NC(N2C)=O)=O)c2nc(-c2ccccc2)c1)=O)C(NC)=O)=O)=O
31368,A086_B004,CC(C)CCC(N[C@@H](CNC(COc1ccc(CC(N)=O)cc1)=O)C(NC)=O)=O
12166,A033_B359,CNC([C@H](CNC(CN(C1)c(cccc2)c2NC1=O)=O)NC(CC1Nc(cccc2)c2NC1=O)=O)=O
29404,A080_B254,CNC([C@H](CNC(CC1Sc(ccc(C(F)(F)F)c2)c2NC1=O)=O)NC(c(cc1)ccc1C(c(cc(cc1)OC)c1OC)=O)=O)=O
29227,A080_B077,CNC([C@H](CNC(CC1Sc(ccc(C(F)(F)F)c2)c2NC1=O)=O)NC(CC(C1)c(cc(cc2)OC)c2C1=O)=O)=O
57253,A156_B059,Cc1c(C(NC[C@@H](C(NC)=O)NC(Cc(c(F)ccc2)c2Cl)=O)=O)sc(N=C(COC)N2)c1C2=O
22849,A062_B341,CNC([C@H](CNC(COc(cc1)cc(CC2)c1NC2=O)=O)NC(CCN(C(C1(CCCCC1)N1)=O)C1=O)=O)=O
44869,A122_B221,CNC([C@H](CNS(c1cn(C)c(C(N)=O)c1)(=O)=O)NC(c(cc1)ccc1-n1cncc1)=O)=O
42743,A116_B309,CC(C)CN(c1nc(C2CC2)cc(C(NC[C@@H](C(NC)=O)NC(C2=CN=C3SC=CN3C2=O)=O)=O)c1C(N1)=O)C1=O
43150,A117_B347,CNC([C@H](CNC(c(cc1)nc(N(C)C(N2)=O)c1C2=O)=O)NC(CNS(c(cc1)cc(C2)c1NC2=O)(=O)=O)=O)=O
23724,A065_B109,CC(N[C@@H](CNC(CCC(N1)=Nc(sc2c3CCC2)c3C1=O)=O)C(NC)=O)=O
56565,A154_B109,CC(N[C@@H](CNC(c(cc1)cc(N=CN2)c1C2=O)=O)C(NC)=O)=O
6030,A017_B127,CCOc1ccc(CCC(N[C@@H](CNC(c(cc2)ccc2C(N)=O)=O)C(NC)=O)=O)cc1
26874,A073_B307,CNC([C@H](CNC(c(cc1)ccc1C(NC1CC1)=O)=O)NC(C(C1C(N(Cc2ncccc2)C2)=O)C3OC12C=C3)=O)=O
51200,A139_B279,Cc1c(C(NC[C@@H](C(NC)=O)NC(c(cc2)cc(O3)c2OC3(F)F)=O)=O)c(C(NC=N2)=O)c2o1
1238,A004_B132,CNC([C@H](CNC(CC1Oc(cccc2)c2NC1=O)=O)NC(CCC(c1ccccc1)=O)=O)=O
57075,A155_B250,CNC([C@H](CNC(C(C=C1)=NNC1=O)=O)NC(c(cc1)ccc1NC(C1CC=CCC1)=O)=O)=O
55292,A150_B312,Cc(cc1nc2)nn1c(C)c2C(N[C@@H](CNC(c(cc1C(N2)=O)cnc1N(Cc1ccccc1)C2=O)=O)C(NC)=O)=O
49085,A134_B009,CC(CC(C)(C)C)CC(N[C@@H](CNC(C(C)SC(N1)=NC(C)=CC1=O)=O)C(NC)=O)=O
20616,A056_B322,Cc1cccc(C(N[C@@H](CNS(c(cc2)cc(N3)c2NC3=O)(=O)=O)C(NC)=O)=O)c1
55033,A150_B053,CNC([C@H](CNC(c(cc1C(N2)=O)cnc1N(Cc1ccccc1)C2=O)=O)NC(CCc(cc1)cc(Cl)c1OC)=O)=O
8925,A025_B070,CNC([C@H](CNC(Cn1ncc(S(N)(=O)=O)c1)=O)NC(Cc(cc1F)cc(F)c1F)=O)=O
20546,A056_B252,CNC([C@H](CNS(c(cc1)cc(N2)c1NC2=O)(=O)=O)NC(c1cc(-c(cccc2)c2O)n[nH]1)=O)=O
39480,A107_B367,CNC([C@H](CNC(C(C1)c(cccc2)c2NC1=O)=O)NC(c(cccc1)c1I)=O)=O
8268,A023_B151,CNC([C@H](CNC(CCn1ncc(S(N)(=O)=O)c1)=O)NC(CCC(c(cc1)cc(F)c1OC)=O)=O)=O
49495,A135_B050,CC(C)C(C(NC[C@@H](C(NC)=O)NC(Cc(cccc1OC)c1OC)=O)=O)N(CCCN1)C1=O
32832,A089_B361,CNC([C@H](CNC(CN(c(cccc1)c1N1)C1=O)=O)NC(CC(c1c2cccc1)=NNC2=O)=O)=O
14070,A039_B049,CNC([C@H](CNC(Cc1csc(N(CCCN2)C2=O)n1)=O)NC(Cc(cc(cc1)OC)c1OC)=O)=O
48005,A131_B036,CNC([C@H](CNC(COc1cccc(C(N)=O)c1)=O)NC(CCc(ccc(OC)c1)c1OC)=O)=O
41632,A113_B305,Cc1ccc(-c2n[nH]c(C(N[C@@H](CNC(C3=CC(C(CCC4)=O)=C4NC3=O)=O)C(NC)=O)=O)c2)o1
50793,A138_B241,CNC([C@H](CNC(Cn1c(cccc2)c2c(C(N)=O)c1)=O)NC(C(CC(C1O)O)=CC1O)=O)=O
49190,A134_B114,CC(C(NC[C@@H](C(NC)=O)NC(COc(cc1)cc(O2)c1C=CC2=O)=O)=O)SC(N1)=NC(C)=CC1=O
33227,A091_B018,CC(C)c1ccc(CCC(N[C@@H](CNC(Cc(s2)ccc2S(N)(=O)=O)=O)C(NC)=O)=O)cc1
31133,A085_B138,CCOc(ccc(CC(N[C@@H](CNC(C(N1)=Cc(cccc2)c2C1=O)=O)C(NC)=O)=O)c1)c1OC
48029,A131_B060,CNC([C@H](CNC(COc1cc(C(N)=O)ccc1)=O)NC(Cc(ccc(F)c1)c1Cl)=O)=O
15340,A042_B212,Cc1c(CCC(NC[C@@H](C(NC)=O)NC(c(cc2)cc3c2OCCO3)=O)=O)c(C)nc2c(C(N)=O)ncn12
45782,A125_B027,Cc(cc1)ccc1S(NCC(N[C@@H](CNC(C(C(N1)=O)=CN(C)C1=O)=O)C(NC)=O)=O)(=O)=O
3279,A009_B328,Cc(ccc(C(NC[C@@H](C(NC)=O)NC(CCC(c(cc1)cc(OC)c1OC)=O)=O)=O)c1)c1N(CCN1)C1=O
4113,A012_B055,Cc(ccc(C(NC[C@@H](C(NC)=O)NC(CCC(c(cc(cc1)OC)c1OC)=O)=O)=O)c1)c1NC(C1OCCC1)=O
16331,A045_B096,Cc1c(CC(N[C@@H](CNC(c2cc(COc(cccc3)c3C(N)=O)ccc2)=O)C(NC)=O)=O)c(cc(cc2)OC)c2[nH]1
